MonitoringStation	EventId	Cruise	Program	Project	Agency	Source	Station	SampleDate	SampleTime	TotalDepth	UpperPycnocline	LowerPycnocline	Depth	Layer	SampleType	SampleReplicateType	Parameter	Qualifier	MeasureValue	Unit	Method	Lab	Problem	PrecisionPC	BiasPC	Details	Latitude	Longitude
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			10	BP	D	S1	PO4F		0.0061	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			1	S 	D	S1	PO4F		0.0053	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	2	AP	D	S1	PO4F		0.0055	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	13	B 	D	S1	PO4F		0.0128	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	4	BP	D	S1	PO4F		0.0076	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	1	S 	D	S1	PO4F		0.0046	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	1	S 	D	S1	PP		0.0073	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	4	BP	D	S1	PP		0.0057	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	13	B 	D	S1	PP		0.005	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	2	AP	D	S1	PP		0.0071	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			1	S 	D	S1	PP		0.0059	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			10	BP	D	S1	PP		0.0068	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			14	B 	D	S1	PP		0.0108	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			5	AP	D	S1	PP		0.0068	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	7	BP	D	S1	PP		0.0089	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	14	B 	D	S1	PP		0.0053	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	1	AP	D	S1	PP		0.0126	MG/L	L01 	ODU				Sample collected approximately 20 minutes after surface sample collected.	36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	3	BP	D	S1	PP		0.0113	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	14	B 	D	S1	PP		0.0057	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	1	AP	D	S1	PP		0.0121	MG/L	L01 	ODU				Sample collected approximately 18 minutes after surface sample collected.	36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	1	S 	D	S1	PP		0.0127	MG/L	L01 	ODU				Sample collected approximately 20 minutes before above pycnocline sample collected.	36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	1	S 	D	S1	PP		0.0122	MG/L	L01 	ODU				Sample collected approximately 18 minutes before above pycnocline sample collected.	36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	13	M 	ISM	M1	SALINITY		29.73	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	1	S 	ISM	M1	SALINITY		22.13	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	1	AP	ISM	M1	SALINITY		23.58	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	14	B 	ISM	M1	SALINITY		31.45	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	3	BP	ISM	M1	SALINITY		26.37	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	2	M 	ISM	M1	SALINITY		25.05	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	4	M 	ISM	M1	SALINITY		26.64	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	5	M 	ISM	M1	SALINITY		27.71	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	6	M 	ISM	M1	SALINITY		27.99	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	7	M 	ISM	M1	SALINITY		28.62	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	8	M 	ISM	M1	SALINITY		29.05	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	9	M 	ISM	M1	SALINITY		30.17	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	8	BP	ISM	M1	SALINITY		30.68	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	2	M 	ISM	M1	SALINITY		26.65	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	4	M 	ISM	M1	SALINITY		28.36	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	5	M 	ISM	M1	SALINITY		28.76	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	6	M 	ISM	M1	SALINITY		29.25	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	7	M 	ISM	M1	SALINITY		29.55	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	9	M 	ISM	M1	SALINITY		31.49	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	10	M 	ISM	M1	SALINITY		31.54	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	10	M 	ISM	M1	SALINITY		31.08	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	11	M 	ISM	M1	SALINITY		31.31	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	12	M 	ISM	M1	SALINITY		31.39	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	13	M 	ISM	M1	SALINITY		31.44	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	3	AP	ISM	M1	SALINITY		27.4	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	14	B 	ISM	M1	SALINITY		31.59	PPT	F04 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	1	S 	ISM	M1	SALINITY		23.58	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	1	AP	ISM	M1	SALINITY		22.13	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	14	B 	ISM	M1	SALINITY		29.81	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	7	BP	ISM	M1	SALINITY		27.84	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	2	M 	ISM	M1	SALINITY		23.45	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	3	M 	ISM	M1	SALINITY		24.56	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	4	M 	ISM	M1	SALINITY		25.26	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	5	M 	ISM	M1	SALINITY		26.06	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	6	M 	ISM	M1	SALINITY		26.4	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	8	M 	ISM	M1	SALINITY		28.57	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	9	M 	ISM	M1	SALINITY		28.87	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	10	M 	ISM	M1	SALINITY		28.96	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	11	M 	ISM	M1	SALINITY		29.35	PPT	F04 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	12	M 	ISM	M1	SALINITY		29.57	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			6	M 	ISM	M1	SALINITY		31.03	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			7	M 	ISM	M1	SALINITY		31.03	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			8	M 	ISM	M1	SALINITY		31.04	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			9	M 	ISM	M1	SALINITY		31.04	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			11	M 	ISM	M1	SALINITY		31.06	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			12	M 	ISM	M1	SALINITY		31.07	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			13	M 	ISM	M1	SALINITY		31.07	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			1	S 	ISM	M1	SALINITY		31.01	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			10	BP	ISM	M1	SALINITY		31.05	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			2	M 	ISM	M1	SALINITY		31.02	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			3	M 	ISM	M1	SALINITY		31.02	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			4	M 	ISM	M1	SALINITY		31.02	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			5	AP	ISM	M1	SALINITY		31.03	PPT	F04 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			14	B 	ISM	M1	SALINITY		31.09	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	1	S 	ISM	M1	SALINITY		24.31	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	11	M 	ISM	M1	SALINITY		31.56	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	12	M 	ISM	M1	SALINITY		31.56	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	13	M 	ISM	M1	SALINITY		31.57	PPT	F04 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	1	S 	ISM	M1	SALINITY		25.94	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	2	AP	ISM	M1	SALINITY		24.83	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	13	B 	ISM	M1	SALINITY		30.9	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	4	BP	ISM	M1	SALINITY		27.55	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	3	M 	ISM	M1	SALINITY		26.53	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	5	M 	ISM	M1	SALINITY		28.12	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	6	M 	ISM	M1	SALINITY		28.76	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	7	M 	ISM	M1	SALINITY		29.49	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	8	M 	ISM	M1	SALINITY		30.15	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	9	M 	ISM	M1	SALINITY		30.53	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	10	M 	ISM	M1	SALINITY		30.68	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	11	M 	ISM	M1	SALINITY		30.76	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	12	M 	ISM	M1	SALINITY		30.87	PPT	F04 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	0	S 	ISM	M1	SECCHI		3.1	M	F01 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	0	S 	ISM	M1	SECCHI		1.8	M	F01 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			0	S 	ISM	M1	SECCHI		2.1	M	F01 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	0	S 	ISM	M1	SECCHI		1.5	M	F01 						36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	0	S 	ISM	M1	SECCHI		1.7	M	F01 						36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	1	S 	D	S1	SIF		0.4474	MG/L	L01 	ODU				Sample collected approximately 18 minutes before above pycnocline sample collected.	36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	1	AP	D	S1	SIF		0.4066	MG/L	L01 	ODU				Sample collected approximately 18 minutes after surface sample collected.	36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	14	B 	D	S1	SIF		0.1796	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420932	BAY676	TWQM	MAIN	VADEQ	ODU	CB7.4	7/11/16	9:25:00	15	2	2	3	BP	D	S1	SIF		0.3653	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	1	S 	D	S1	SIF		0.3383	MG/L	L01 	ODU				Sample collected approximately 20 minutes before above pycnocline sample collected.	36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	1	AP	D	S1	SIF		0.3423	MG/L	L01 	ODU				Sample collected approximately 20 minutes after surface sample collected.	36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	14	B 	D	S1	SIF		0.0895	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420840	BAY675	TWQM	MAIN	VADEQ	ODU	CB7.4	6/27/16	11:46:00	15	2	6	7	BP	D	S1	SIF		0.2016	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			5	AP	D	S1	SIF		0.0459	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			14	B 	D	S1	SIF		0.0681	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			10	BP	D	S1	SIF		0.0526	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			1	S 	D	S1	SIF		0.0468	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	1	S 	D	S1	SIF		0.4258	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	2	AP	D	S1	SIF		0.4137	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	13	B 	D	S1	SIF		0.1611	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	4	BP	D	S1	SIF		0.2592	MG/L	L01 	ODU					36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	1	S 	ISM	M1	SIGMA_T		16.49097	NONE	D01 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	13	M 	ISM	M1	SIGMA_T		22.32776	NONE	D01 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	12	M 	ISM	M1	SIGMA_T		22.3191	NONE	D01 						36.9957	-76.02048
CB7.4	420933	BAY677	TWQM	MAIN	VADEQ	ODU	CB7.4	7/25/16	9:23:00	15	4	7	11	M 	ISM	M1	SIGMA_T		22.31833	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	3	M 	ISM	M1	SIGMA_T		16.6283	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	4	BP	ISM	M1	SIGMA_T		17.44277	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	13	B 	ISM	M1	SIGMA_T		20.40155	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	2	AP	ISM	M1	SIGMA_T		15.2545	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	12	M 	ISM	M1	SIGMA_T		20.34626	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	11	M 	ISM	M1	SIGMA_T		20.15962	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	10	M 	ISM	M1	SIGMA_T		19.96636	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	9	M 	ISM	M1	SIGMA_T		19.82074	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	8	M 	ISM	M1	SIGMA_T		19.45641	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	7	M 	ISM	M1	SIGMA_T		19.03366	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	6	M 	ISM	M1	SIGMA_T		18.41566	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	5	M 	ISM	M1	SIGMA_T		17.90704	NONE	D01 						36.9957	-76.02048
CB7.4	420934	BAY678	TWQM	MAIN	VADEQ	ODU	CB7.4	8/8/16	9:18:00	14	3	3	1	S 	ISM	M1	SIGMA_T		14.85576	NONE	D01 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			14	B 	ISM	M1	SIGMA_T		20.8805	NONE	D01 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			5	AP	ISM	M1	SIGMA_T		20.66979	NONE	D01 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			4	M 	ISM	M1	SIGMA_T		20.65634	NONE	D01 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			3	M 	ISM	M1	SIGMA_T		20.64396	NONE	D01 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			2	M 	ISM	M1	SIGMA_T		20.63954	NONE	D01 						36.9957	-76.02048
CB7.4	420935	BAY679	TWQM	MAIN	VADEQ	ODU	CB7.4	8/29/16	9:55:00	15			10	BP	ISM	M1	SIGMA_T		20.74597	NONE	D01 						36.9957	-76.02048
